Date,Open,High,Low,Close,Volume
2016-06-20,753.07,768.57,732.8,749.06,477011
2016-06-21,748.43,754.09,735.36,746.55,1177178
2016-06-22,748.28,756.73,727.37,742.79,1347262
2016-06-23,744.53,745.61,738.31,740.78,1798251
2016-06-24,741.53,749.55,719.34,732.61,422676
2016-06-25,733.85,753.44,717.98,730.43,1180492
2016-06-26,729.96,737.93,719.95,727.33,963920
2016-06-27,728.52,732.25,712.26,720.74,437946
2016-06-28,720.01,723.75,711.19,714.23,1175411
2016-06-29,714.24,715.57,707.26,708.6,485231
2016-06-30,708.02,726.63,690.03,708.54,799445
2016-07-01,707.57,709.56,704.51,706.54,739544
2016-07-02,705.07,715.5,695.09,700.41,802872
2016-07-03,701.39,702.35,695.23,696.9,985176
2016-07-04,699.64,700.78,689.78,691.99,737881
2016-07-05,694.42,703.16,670.97,691.07,1016238
2016-07-06,688.46,690.91,682.03,687.39,642973
2016-07-07,690.05,707.44,670.42,684.29,1186337
2016-07-08,683.64,689.79,672.19,677.68,1389665
2016-07-09,678.9,682.52,670.93,672.55,648355
2016-07-10,670.72,676.52,660.99,667.4,904987
2016-07-11,667.68,669.82,659.9,664.91,1088590
2016-07-12,665.54,673.32,651.55,661.2,960797
2016-07-13,658.26,668.15,652.79,658.6,711942
2016-07-14,659.8,661.07,655.53,657.58,1010749
2016-07-15,660.23,666.83,651.26,655.92,407458
2016-07-16,655.58,668.8,633.7,651.15,795517
2016-07-17,653.81,658.25,637.75,646.0,988676
2016-07-18,645.64,655.07,634.68,640.25,407797
2016-07-19,641.88,654.15,621.82,633.85,978926
2016-07-20,629.63,639.44,615.29,626.75,1102386
2016-07-21,631.29,639.99,610.99,620.87,1048768
2016-07-22,623.66,625.25,617.62,619.92,441828
2016-07-23,619.39,623.09,614.78,617.95,1303685
2016-07-24,614.29,634.58,602.3,619.87,944319
2016-07-25,620.41,621.77,616.21,617.36,726650
2016-07-26,614.69,626.1,604.37,613.46,619987
2016-07-27,614.28,620.88,603.37,608.65,1026369
2016-07-28,609.4,612.12,598.97,601.33,1196940
2016-07-29,599.63,612.44,588.08,598.56,856871
2016-07-30,600.57,606.25,588.1,595.03,957446
2016-07-31,596.47,601.89,578.49,592.7,670441
2016-08-01,594.44,598.23,587.25,590.0,645612
2016-08-02,590.02,596.34,583.5,590.33,583786
2016-08-03,587.82,600.19,576.8,592.22,936440
2016-08-04,593.96,605.13,584.98,591.79,681027
2016-08-05,591.31,599.48,588.53,594.98,486795
2016-08-06,592.5,598.56,590.51,596.2,633663
2016-08-07,598.61,608.47,581.19,595.95,1194072
2016-08-08,599.7,607.42,585.79,592.22,990579
2016-08-09,592.14,595.96,585.81,591.02,615906
2016-08-10,594.84,595.52,589.84,592.2,1111426
2016-08-11,592.36,594.69,590.42,591.94,383099
2016-08-12,591.26,595.85,586.42,593.63,359670
2016-08-13,592.5,595.56,588.73,592.01,441051
2016-08-14,594.92,599.86,591.73,594.31,410616
2016-08-15,592.92,597.21,591.88,595.03,408569
2016-08-16,596.34,604.18,592.41,597.61,925961
2016-08-17,596.61,603.85,590.72,596.46,851882
2016-08-18,595.64,615.04,587.03,595.89,955432
2016-08-19,597.73,599.51,591.37,593.22,922065
2016-08-20,592.54,609.28,582.52,593.64,1012861
2016-08-21,592.92,607.41,581.56,594.93,529594
2016-08-22,596.95,600.92,594.16,597.84,868083
2016-08-23,600.71,609.67,590.63,597.45,847675
2016-08-24,598.61,603.18,594.42,598.52,1193345
2016-08-25,597.34,604.54,587.15,599.74,548534
2016-08-26,598.82,613.08,587.71,602.07,375804
2016-08-27,602.22,615.63,594.15,603.92,979157
2016-08-28,604.5,612.05,589.84,601.04,1037372
2016-08-29,599.26,604.07,593.29,598.89,648614
2016-08-30,600.18,601.69,592.76,593.76,905812
2016-08-31,593.91,601.72,589.42,597.47,389468
2016-09-01,594.39,617.42,585.13,600.64,1278687
2016-09-02,598.96,605.01,597.94,603.56,421289
2016-09-03,602.65,603.91,600.65,602.06,390258
2016-09-04,601.93,611.36,595.04,599.71,385869
2016-09-05,603.11,604.96,601.08,603.8,691222
2016-09-06,604.24,605.84,602.08,603.91,418358
2016-09-07,602.38,608.35,598.89,606.11,1053489
2016-09-08,606.51,608.56,602.46,603.83,1147926
2016-09-09,603.2,606.87,602.53,604.7,547348
2016-09-10,605.29,620.07,598.47,605.2,929976
2016-09-11,606.25,608.12,602.54,603.24,343484
2016-09-12,605.43,606.32,602.28,603.56,713048
2016-09-13,603.51,608.38,600.43,606.39,636914
2016-09-14,609.38,616.85,598.3,609.97,548679
2016-09-15,611.64,616.67,603.88,612.02,995251
2016-09-16,610.72,613.46,604.72,608.7,467927
2016-09-17,612.74,617.22,600.92,605.49,1165676
2016-09-18,606.08,607.53,602.04,603.22,938687
2016-09-19,601.71,615.37,591.43,604.41,1055850
2016-09-20,607.41,618.15,598.9,607.9,1234685
2016-09-21,611.69,613.91,601.13,605.85,1257648
2016-09-22,605.79,622.77,596.77,608.42,849353
2016-09-23,607.5,609.53,604.92,606.85,810443
2016-09-24,606.54,625.5,591.35,609.11,681740
2016-09-25,610.41,616.11,596.37,605.58,1013592
2016-09-26,607.9,612.08,598.96,603.65,847213
2016-09-27,604.68,612.17,600.36,605.87,1225885
2016-09-28,606.05,611.55,598.85,607.85,536721
2016-09-29,610.58,626.03,595.5,608.73,643344
2016-09-30,608.16,609.15,604.97,605.85,671025
2016-10-01,607.72,613.23,604.18,610.0,1148646
2016-10-02,609.47,623.69,601.29,613.11,458082
2016-10-03,613.9,622.56,612.15,617.77,761333
2016-10-04,617.56,631.63,606.96,619.04,709332
2016-10-05,618.94,636.37,604.37,619.16,414979
2016-10-06,618.46,625.11,612.6,622.24,722331
2016-10-07,624.75,634.25,615.49,623.48,878601
2016-10-08,622.11,629.11,621.39,626.9,412890
2016-10-09,625.5,643.38,614.63,630.09,1013021
2016-10-10,634.1,644.48,625.23,638.64,1480643
2016-10-11,640.51,654.0,626.77,644.89,1482944
2016-10-12,640.27,652.21,635.22,650.31,887229
2016-10-13,649.21,653.69,647.17,651.99,869618
2016-10-14,648.44,655.57,639.28,650.42,708058
2016-10-15,648.57,659.86,646.46,656.04,1461643
2016-10-16,649.86,665.78,645.6,659.86,695345
2016-10-17,659.59,674.86,647.18,665.01,807959
2016-10-18,662.74,671.59,653.11,664.01,370728
2016-10-19,664.13,691.4,645.13,667.56,746332
2016-10-20,664.3,676.92,649.53,670.63,436625
2016-10-21,670.79,677.68,667.67,673.05,1155460
2016-10-22,672.22,679.32,663.48,675.16,1001312
2016-10-23,678.2,681.63,674.45,678.72,1015383
2016-10-24,681.59,683.22,680.58,682.16,692331
2016-10-25,683.77,687.95,682.57,685.28,1306479
2016-10-26,684.61,692.49,678.79,688.95,387653
2016-10-27,693.05,695.93,690.3,692.89,839854
2016-10-28,689.66,707.69,679.93,700.22,1082602
2016-10-29,697.27,701.31,693.41,698.88,1519443
2016-10-30,698.71,707.01,697.0,704.74,652596
2016-10-31,709.51,716.91,697.29,707.81,1048119
2016-11-01,707.38,727.12,695.39,712.37,957106
2016-11-02,711.98,718.39,706.55,713.37,1316383
2016-11-03,710.28,718.44,706.3,714.04,465970
2016-11-04,716.06,732.43,700.51,718.8,880851
2016-11-05,720.86,738.44,710.92,721.61,593371
2016-11-06,723.31,731.41,713.49,723.87,485237
2016-11-07,722.51,737.16,719.88,733.26,626725
2016-11-08,731.7,745.71,724.16,740.09,1773900
2016-11-09,737.21,767.65,727.88,748.23,644895
2016-11-10,748.41,754.96,743.35,750.03,1432059
2016-11-11,747.6,762.08,723.32,749.89,611801
2016-11-12,747.25,753.73,743.94,750.26,1548797
2016-11-13,749.31,757.88,738.97,753.57,1223100
2016-11-14,752.47,760.39,747.15,757.16,589428
2016-11-15,755.94,769.05,742.66,763.3,1114229
2016-11-16,764.37,768.47,762.98,765.72,855412
2016-11-17,765.9,778.43,762.44,771.18,911528
2016-11-18,770.51,775.83,767.75,775.02,1020031
2016-11-19,775.45,789.25,770.0,780.23,973849
2016-11-20,777.91,799.05,772.42,784.15,1316892
2016-11-21,784.4,806.49,767.58,788.96,1334315
2016-11-22,789.31,796.07,784.45,789.88,901963
2016-11-23,786.32,816.97,768.45,795.77,1608560
2016-11-24,798.14,808.03,789.02,798.61,1734849
2016-11-25,796.5,806.58,791.78,804.15,489665
2016-11-26,804.37,811.8,797.13,807.58,424996
2016-11-27,810.4,820.71,800.5,807.88,1067928
2016-11-28,810.13,816.31,805.51,814.43,1212580
2016-11-29,814.51,827.41,804.85,817.45,851825
2016-11-30,816.56,826.48,813.05,823.03,809484
2016-12-01,825.37,833.4,821.39,827.4,1348279
2016-12-02,829.08,832.72,824.45,830.46,1229351
2016-12-03,828.91,835.92,826.97,832.76,644294
2016-12-04,830.77,845.08,817.02,831.48,1770852
2016-12-05,826.31,845.96,814.54,838.38,1409827
2016-12-06,838.77,852.33,826.98,842.84,1114719
2016-12-07,842.63,869.76,830.38,854.09,1348072
2016-12-08,857.0,872.55,837.83,852.61,713005
2016-12-09,853.53,867.55,848.86,863.27,1061322
2016-12-10,866.72,878.24,847.48,864.24,781367
2016-12-11,862.43,876.15,859.34,872.88,496770
2016-12-12,875.86,878.66,868.84,872.34,974990
2016-12-13,870.95,879.77,868.28,877.11,702392
2016-12-14,879.15,897.97,861.12,881.62,1512454
2016-12-15,877.76,912.72,858.84,889.68,1459482
2016-12-16,890.31,912.02,880.88,893.49,716676
2016-12-17,888.17,923.71,881.11,898.38,495058
2016-12-18,897.66,901.24,893.46,899.56,1658303
2016-12-19,900.75,910.42,894.44,903.67,503642
2016-12-20,902.25,918.52,891.9,908.54,952824
2016-12-21,905.67,925.63,898.29,910.01,1169820
2016-12-22,912.32,921.36,899.62,911.61,1767094
2016-12-23,911.32,920.25,908.24,917.16,1926044
2016-12-24,915.81,945.16,902.59,926.08,1703081
2016-12-25,926.2,955.74,908.03,933.42,864455
2016-12-26,940.81,943.92,932.61,936.39,1640746
2016-12-27,939.63,954.68,932.04,941.48,886095
2016-12-28,944.77,947.97,941.18,945.34,823545
2016-12-29,946.58,959.5,938.88,948.18,1367819
2016-12-30,948.65,962.56,933.78,952.55,1672410
2016-12-31,945.7,967.5,924.87,960.0,585854
2017-01-01,958.04,973.14,940.06,962.54,581174
2017-01-02,961.15,965.64,954.59,961.42,1889921
2017-01-03,956.01,977.3,950.51,969.72,1865112
2017-01-04,966.35,976.76,956.38,973.36,1602275
2017-01-05,967.57,1013.28,940.6,981.64,1200124
2017-01-06,981.53,986.75,978.08,985.05,1970841
2017-01-07,987.47,1003.82,979.45,991.53,1753202
2017-01-08,994.82,1014.57,968.55,996.98,1460087
2017-01-09,998.22,1001.27,989.93,993.51,1046780
2017-01-10,990.64,993.94,986.14,989.76,797008
2017-01-11,984.02,1005.82,977.84,989.25,1300696
2017-01-12,984.03,1001.17,981.58,997.44,1078264
2017-01-13,993.64,1017.78,977.01,1005.53,1082082
2017-01-14,1002.84,1017.04,996.44,1008.88,1387253
2017-01-15,1008.39,1014.36,1005.42,1012.9,769425
2017-01-16,1009.82,1020.7,1000.25,1013.3,1866152
2017-01-17,1014.33,1034.62,1008.34,1017.23,736570
2017-01-18,1016.52,1019.29,1011.22,1016.82,1320651
2017-01-19,1016.85,1025.32,1011.79,1020.03,1708552
2017-01-20,1023.52,1038.17,1005.34,1021.8,1371377
2017-01-21,1018.18,1042.47,1003.46,1026.57,1252215
2017-01-22,1027.86,1043.18,1022.53,1035.35,1370572
2017-01-23,1035.31,1052.33,1030.63,1040.11,2311795
2017-01-24,1039.07,1062.56,1022.38,1053.3,2182722
2017-01-25,1056.1,1059.92,1052.52,1055.6,1723719
2017-01-26,1058.38,1080.14,1045.9,1062.39,1979995
2017-01-27,1059.38,1069.42,1047.01,1056.94,596718
2017-01-28,1056.36,1076.77,1046.93,1061.28,1997016
2017-01-29,1062.17,1067.95,1055.46,1063.06,2301191
2017-01-30,1062.19,1075.93,1055.05,1069.49,1698310
2017-01-31,1071.37,1083.06,1068.37,1078.33,1926893
2017-02-01,1079.24,1091.86,1070.55,1083.49,1544672
2017-02-02,1089.45,1096.41,1072.82,1090.17,1105664
2017-02-03,1085.17,1107.67,1054.53,1085.19,2074204
2017-02-04,1084.8,1099.05,1078.34,1089.25,1676219
2017-02-05,1086.28,1104.98,1078.41,1094.86,1612179
2017-02-06,1096.84,1130.66,1071.11,1098.99,1905428
2017-02-07,1093.66,1127.75,1072.9,1108.04,2013216
2017-02-08,1109.19,1127.53,1082.06,1109.06,1904958
2017-02-09,1106.97,1125.86,1085.46,1113.22,920600
2017-02-10,1110.77,1117.62,1108.35,1113.92,1450624
2017-02-11,1109.09,1122.26,1105.57,1118.65,2493523
2017-02-12,1117.09,1128.94,1114.06,1126.0,1557387
2017-02-13,1129.66,1145.21,1115.51,1123.83,2172251
2017-02-14,1123.74,1155.34,1101.47,1123.08,1986119
2017-02-15,1125.19,1154.5,1089.23,1124.66,1933587
2017-02-16,1130.27,1148.38,1120.1,1132.92,1321964
2017-02-17,1133.81,1165.5,1112.87,1140.82,1192721
2017-02-18,1138.9,1153.95,1132.3,1146.13,1693579
2017-02-19,1147.73,1150.86,1144.44,1146.62,1395865
2017-02-20,1144.74,1176.48,1116.2,1150.04,2135418
2017-02-21,1148.3,1166.76,1138.15,1155.41,2212319
2017-02-22,1150.14,1172.92,1139.07,1165.06,1248596
2017-02-23,1168.3,1184.71,1159.46,1171.29,1971246
2017-02-24,1169.93,1194.8,1154.77,1176.14,1557944
2017-02-25,1176.79,1216.17,1159.02,1180.07,1178620
2017-02-26,1176.4,1212.81,1153.51,1180.89,1392123
2017-02-27,1182.44,1195.21,1163.28,1177.76,2323103
2017-02-28,1175.07,1192.88,1166.15,1181.9,1396762
2017-03-01,1181.39,1198.0,1159.54,1190.0,1342482
2017-03-02,1193.13,1211.0,1184.01,1202.59,1334669
2017-03-03,1205.44,1221.56,1190.16,1207.4,1092503
2017-03-04,1207.32,1217.71,1205.94,1213.49,1926012
2017-03-05,1207.05,1252.41,1175.96,1225.94,1085850
2017-03-06,1236.94,1244.78,1235.08,1239.92,2685666
2017-03-07,1246.42,1266.48,1223.46,1255.72,1172926
2017-03-08,1258.44,1267.43,1253.95,1262.89,2062958
2017-03-09,1260.03,1291.62,1245.62,1273.57,1032101
2017-03-10,1273.14,1293.56,1257.13,1284.95,2878102
2017-03-11,1282.86,1297.42,1278.2,1293.84,1787706
2017-03-12,1298.75,1320.78,1284.31,1304.78,2476950
2017-03-13,1305.81,1317.95,1299.23,1310.99,2535121
2017-03-14,1307.91,1340.47,1287.93,1322.13,2378210
2017-03-15,1320.26,1337.34,1300.35,1331.73,2782982
2017-03-16,1336.21,1362.97,1314.89,1345.07,1018344
2017-03-17,1351.53,1359.13,1348.87,1356.07,2561993
2017-03-18,1362.28,1375.74,1357.56,1372.67,1368787
2017-03-19,1375.78,1387.15,1369.68,1380.18,2735209
2017-03-20,1379.14,1409.43,1362.91,1392.64,2911997
2017-03-21,1379.09,1425.77,1358.04,1398.24,3325751
2017-03-22,1399.48,1421.24,1392.89,1418.1,1130064
2017-03-23,1418.09,1457.34,1404.28,1431.23,1871245
2017-03-24,1431.83,1459.59,1424.06,1448.41,1543690
2017-03-25,1448.64,1453.93,1444.48,1449.74,1158563
2017-03-26,1443.97,1467.62,1440.94,1462.01,1096244
2017-03-27,1464.46,1477.08,1462.71,1473.61,1976430
2017-03-28,1476.4,1495.47,1474.56,1491.65,3576586
2017-03-29,1494.71,1534.11,1483.92,1507.02,2233266
2017-03-30,1511.3,1525.78,1493.5,1514.17,2674244
2017-03-31,1516.92,1556.23,1493.74,1531.8,2269577
2017-04-01,1529.91,1570.93,1518.82,1549.26,2715337
2017-04-02,1548.93,1579.59,1532.78,1562.7,3242897
2017-04-03,1563.13,1599.1,1545.99,1568.36,2436278
2017-04-04,1568.87,1587.14,1552.61,1578.02,1191814
2017-04-05,1582.75,1602.07,1578.68,1598.84,2302203
2017-04-06,1601.93,1631.12,1573.85,1611.78,3435309
2017-04-07,1621.83,1627.93,1609.75,1617.55,1874861
2017-04-08,1628.25,1631.31,1616.39,1623.38,2538633
2017-04-09,1623.77,1648.98,1605.6,1633.47,1229622
2017-04-10,1614.67,1652.0,1607.26,1644.96,1322294
2017-04-11,1651.06,1670.88,1633.68,1655.6,3584493
2017-04-12,1652.92,1689.34,1643.14,1671.73,1923268
2017-04-13,1667.71,1723.11,1640.62,1689.31,1988155
2017-04-14,1687.29,1714.8,1680.28,1708.59,2369217
2017-04-15,1706.3,1742.43,1689.68,1732.77,3774425
2017-04-16,1735.95,1787.07,1713.9,1742.92,1314436
2017-04-17,1734.77,1791.49,1704.04,1760.66,3276928
2017-04-18,1754.97,1826.14,1734.09,1767.44,2171500
2017-04-19,1769.26,1807.72,1730.66,1786.32,3645159
2017-04-20,1789.66,1831.9,1762.36,1799.73,4006416
2017-04-21,1803.2,1817.02,1797.23,1810.53,2199511
2017-04-22,1806.25,1856.39,1765.46,1827.51,1446089
2017-04-23,1822.14,1861.87,1807.48,1840.31,1644863
2017-04-24,1837.51,1875.15,1826.4,1863.07,3543411
2017-04-25,1864.41,1907.91,1853.05,1878.07,1726514
2017-04-26,1886.44,1928.63,1857.42,1904.5,1880840
2017-04-27,1892.8,1943.59,1871.12,1914.87,1736727
2017-04-28,1913.6,1930.38,1909.55,1926.78,2013553
2017-04-29,1919.08,1964.72,1875.06,1927.85,1379279
2017-04-30,1918.3,1957.2,1912.52,1944.23,4027309
2017-05-01,1949.87,1970.11,1923.51,1959.82,4411292
2017-05-02,1963.02,2003.61,1940.76,1985.04,2812246
2017-05-03,1987.71,2026.49,1962.89,2011.4,3334788
2017-05-04,2016.96,2045.94,1974.02,2028.41,3157610
2017-05-05,2025.49,2039.5,2022.39,2034.91,3694233
2017-05-06,2032.27,2078.77,1963.26,2046.91,3059220
2017-05-07,2060.33,2070.75,2054.81,2063.97,3238181
2017-05-08,2062.44,2098.63,2045.29,2088.71,3482300
2017-05-09,2093.31,2139.19,2059.86,2104.61,3655305
2017-05-10,2104.65,2157.41,2064.01,2116.94,2616935
2017-05-11,2105.2,2161.69,2095.43,2139.37,2654263
2017-05-12,2126.25,2174.56,2103.88,2165.71,2373035
2017-05-13,2161.95,2232.02,2122.77,2188.59,3094243
2017-05-14,2195.52,2218.29,2169.5,2196.08,2489490
2017-05-15,2201.27,2225.83,2181.72,2205.93,3508162
2017-05-16,2211.98,2279.72,2156.94,2229.49,3012831
2017-05-17,2222.89,2277.73,2206.26,2253.85,4956005
2017-05-18,2264.78,2289.23,2257.68,2282.35,1586324
2017-05-19,2275.74,2319.07,2249.37,2298.32,3410410
2017-05-20,2299.79,2325.11,2290.37,2308.94,3161990
2017-05-21,2308.87,2312.22,2303.32,2308.44,2825130
2017-05-22,2307.23,2351.65,2267.91,2324.34,3167543
2017-05-23,2333.68,2354.97,2321.68,2348.09,5295248
2017-05-24,2343.13,2441.09,2324.66,2386.41,2448167
2017-05-25,2376.75,2409.03,2368.94,2400.0,4375166
2017-05-26,2400.14,2468.42,2318.41,2398.95,5193129
2017-05-27,2396.07,2405.73,2368.12,2378.12,3515110
2017-05-28,2402.22,2428.82,2337.19,2378.3,4070011
2017-05-29,2383.12,2404.48,2364.35,2382.02,3750478
2017-05-30,2379.1,2389.68,2356.18,2369.01,3560596
2017-05-31,2361.51,2391.86,2299.31,2349.23,5301829
2017-06-01,2335.98,2343.22,2324.34,2330.75,2203478
2017-06-02,2323.58,2356.85,2256.79,2328.05,1758520
2017-06-03,2328.85,2341.53,2307.17,2331.89,2402903
2017-06-04,2341.87,2358.87,2309.45,2319.47,3744787
2017-06-05,2327.27,2338.53,2291.01,2303.76,2053577
2017-06-06,2305.34,2352.12,2257.1,2286.93,4506091
2017-06-07,2284.71,2300.14,2267.32,2280.36,2609301
2017-06-08,2282.2,2295.17,2263.3,2277.53,4397420
2017-06-09,2273.98,2285.87,2243.13,2267.53,2151389
2017-06-10,2279.22,2282.57,2249.89,2257.81,2334624
2017-06-11,2256.52,2293.02,2172.59,2250.32,1378128
2017-06-12,2249.74,2260.6,2234.2,2245.82,2199247
2017-06-13,2230.89,2250.02,2186.81,2234.09,3174399
2017-06-14,2232.78,2265.99,2205.29,2217.33,4872848
2017-06-15,2222.89,2231.67,2192.51,2201.24,2517932
2017-06-16,2194.19,2218.1,2174.55,2195.09,3575592
2017-06-17,2190.15,2204.54,2137.68,2182.36,2672171
2017-06-18,2187.55,2210.83,2158.5,2174.44,1442120
2017-06-19,2164.81,2194.97,2093.83,2156.71,2819661
2017-06-20,2163.55,2194.15,2117.89,2152.23,1338273
2017-06-21,2148.79,2187.13,2098.04,2148.11,4135317
2017-06-22,2145.6,2152.96,2131.88,2142.25,3779861
2017-06-23,2135.03,2141.28,2129.34,2133.39,2767313
2017-06-24,2135.81,2144.92,2097.8,2110.5,3254580
2017-06-25,2126.07,2154.35,2066.02,2104.59,1481596
2017-06-26,2109.52,2151.17,2068.72,2098.93,3563197
2017-06-27,2093.48,2128.59,2080.35,2108.64,4154114
2017-06-28,2115.82,2147.73,2066.33,2094.29,4009133
2017-06-29,2092.3,2116.57,2051.74,2083.31,2274940
2017-06-30,2091.9,2116.87,2049.6,2064.7,1868483
2017-07-01,2069.69,2096.14,2030.65,2065.77,2911523
2017-07-02,2047.53,2081.21,2013.76,2055.52,4341326
2017-07-03,2049.33,2085.27,1983.89,2047.07,4357803
2017-07-04,2052.87,2075.74,2007.14,2033.57,2260956
2017-07-05,2034.5,2073.55,1981.75,2026.5,3788896
2017-07-06,2020.27,2064.95,1980.48,2014.36,4186173
2017-07-07,2010.53,2070.19,1976.27,2003.86,1856666
2017-07-08,1992.4,2003.94,1986.04,1999.91,3883488
2017-07-09,1999.38,2010.13,1980.94,1988.66,1948944
2017-07-10,2001.85,2018.61,1959.32,1980.04,2354782
2017-07-11,1984.82,2015.99,1940.86,1963.04,1609687
2017-07-12,1975.94,2003.68,1938.84,1965.71,2889223
2017-07-13,1970.92,1978.11,1939.29,1949.4,3704250
2017-07-14,1955.41,1987.29,1931.55,1941.94,2821092
2017-07-15,1953.44,1966.3,1921.66,1929.86,1324140
2017-07-16,1932.05,1953.47,1868.04,1930.0,2534711
2017-07-17,1928.92,1984.59,1922.42,1977.9,3597280
2017-07-18,1984.03,2029.88,1963.01,2012.8,3919785
2017-07-19,2021.58,2063.64,1997.03,2054.72,3731384
2017-07-20,2051.77,2150.69,2025.73,2088.63,1692801
2017-07-21,2084.11,2132.7,2054.33,2121.71,4591038
2017-07-22,2122.6,2176.2,2103.27,2156.41,5823697
2017-07-23,2161.79,2223.93,2138.25,2204.79,4076148
2017-07-24,2210.07,2266.89,2200.66,2255.57,5034037
2017-07-25,2245.93,2359.62,2196.22,2302.27,6196510
2017-07-26,2315.47,2357.31,2303.27,2352.75,4903811
2017-07-27,2348.22,2453.46,2324.71,2402.6,4718258
2017-07-28,2400.69,2463.24,2365.29,2438.55,5526718
2017-07-29,2431.95,2545.08,2380.32,2491.29,3245363
2017-07-30,2511.45,2564.92,2497.93,2548.89,5115894
2017-07-31,2550.74,2624.83,2537.67,2607.61,6667766
2017-08-01,2600.95,2734.46,2553.44,2666.31,3305369
2017-08-02,2673.22,2748.38,2658.4,2708.02,6636867
2017-08-03,2714.27,2758.36,2704.22,2752.4,5006045
2017-08-04,2750.85,2806.43,2728.04,2789.75,4598968
2017-08-05,2796.79,2901.57,2774.82,2852.9,6102430
2017-08-06,2845.84,2992.08,2804.32,2922.92,4588229
2017-08-07,2918.6,2992.48,2899.63,2984.8,7450907
2017-08-08,2966.8,3078.73,2911.36,3047.59,4937983
2017-08-09,3035.49,3154.42,2970.34,3097.01,8525516
2017-08-10,3113.81,3179.63,3102.29,3172.35,5529887
2017-08-11,3187.98,3245.6,3178.33,3232.36,7331079
2017-08-12,3233.0,3349.98,3178.57,3316.66,8902438
2017-08-13,3333.21,3434.8,3255.15,3373.76,3470770
2017-08-14,3372.14,3506.4,3340.63,3445.95,7591538
2017-08-15,3443.44,3539.05,3418.45,3510.14,3495146
2017-08-16,3510.73,3628.9,3442.5,3581.35,8878382
2017-08-17,3580.01,3686.92,3517.18,3654.76,7335898
2017-08-18,3652.4,3772.27,3594.79,3735.02,9884832
